"_hve_id","_source_id","_ingest_ts","icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","baro_altitude","on_ground","velocity","true_track","vertical_rate","spi","position_source"
"278ce495-cfe0-4715-a898-e34e9e440181_0","flights","2026-05-09T16:18:36.387376+00:00","acdfcc","KAP68","United States","1778343503","1778343503","-73.7075","40.7289","640.08","false","84.1","209.7","-4.23","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_1","flights","2026-05-09T16:18:36.387376+00:00","a005c8","TCN100","United States","1778343502","1778343502","-73.811","40.9594","1828.8","false","125.52","174.83","0.33","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_2","flights","2026-05-09T16:18:36.387376+00:00","a34119","DAL855","United States","1778343502","1778343502","-73.4537","40.8502","8328.66","false","255.7","50.22","-8.13","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_3","flights","2026-05-09T16:18:36.387376+00:00","a52aed","DAL273","United States","1778343502","1778343502","-73.4866","40.8442","1028.7","false","112.29","303.98","-5.53","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_4","flights","2026-05-09T16:18:36.387376+00:00","a03bcd","RPA4540","United States","1778343434","1778343434","-73.871","40.7748","","true","0.9","33.75","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_5","flights","2026-05-09T16:18:36.387376+00:00","a20120","N2280Q","United States","1778343502","1778343502","-73.4171","40.7678","274.32","false","41.39","145.12","-3.9","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_6","flights","2026-05-09T16:18:36.387376+00:00","780a3b","CPA830","China","1778343205","1778343208","-73.7496","40.652","76.2","false","73.85","211.03","-4.23","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_7","flights","2026-05-09T16:18:36.387376+00:00","ac159a","RPA5599","United States","1778343497","1778343497","-73.8738","40.7799","","true","7.2","33.75","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_8","flights","2026-05-09T16:18:36.387376+00:00","a213d6","MXY917","United States","1778343502","1778343502","-73.1232","40.7364","1226.82","false","135.14","114.52","1.95","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_9","flights","2026-05-09T16:18:36.387376+00:00","ac36cc","SWA1254","United States","1778343502","1778343502","-73.0723","40.2608","9685.02","false","261.09","41.01","-10.4","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_10","flights","2026-05-09T16:18:36.387376+00:00","a2bbc6","UAL1624","United States","1778343502","1778343502","-73.7093","40.0074","5631.18","false","208.64","104.86","9.43","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_11","flights","2026-05-09T16:18:36.387376+00:00","44ccd0","BEL1CP","Belgium","1778343502","1778343502","-73.052","40.6959","2484.12","false","125.81","238.71","-6.18","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_12","flights","2026-05-09T16:18:36.387376+00:00","ada936","N98EG","United States","1778343502","1778343502","-73.9565","40.8486","472.44","false","55.53","203.48","0.33","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_13","flights","2026-05-09T16:18:36.387376+00:00","a0835d","RPA4346","United States","1778343434","1778343434","-73.8701","40.7843","","true","2.06","5.62","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_14","flights","2026-05-09T16:18:36.387376+00:00","aceb76","EDV5116","United States","1778343502","1778343502","-73.848","40.8131","228.6","false","69.92","212.99","-3.25","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_15","flights","2026-05-09T16:18:36.387376+00:00","a0bcb7","CNS46","United States","1778343501","1778343502","-73.7748","40.8053","8229.6","false","148.7","359.01","0","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_16","flights","2026-05-09T16:18:36.387376+00:00","a50341","N422CB","United States","1778343502","1778343502","-73.0221","40.6588","861.06","false","36.31","262.67","-1.3","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_17","flights","2026-05-09T16:18:36.387376+00:00","a13391","DAL93","United States","1778343502","1778343502","-73.1793","40.6626","1760.22","false","136.43","296.18","-6.83","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_18","flights","2026-05-09T16:18:36.387376+00:00","ae08c0","TITUS01","United States","1778343502","1778343502","-73.3843","40.0384","8519.16","false","116.91","218.03","0.33","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_19","flights","2026-05-09T16:18:36.387376+00:00","394a02","AFR004","France","1778343502","1778343502","-73.3898","40.7313","1531.62","false","135.3","293.06","0.33","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_20","flights","2026-05-09T16:18:36.387376+00:00","a3b04f","N337FB","United States","1778343477","1778343497","-73.3296","40.7083","335.28","false","57.7","309.94","-0.33","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_21","flights","2026-05-09T16:18:36.387376+00:00","a515ad","AAL605","United States","1778343452","1778343482","-73.8716","40.7762","","true","0","165.94","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_22","flights","2026-05-09T16:18:36.387376+00:00","a3e9f3","EJA351","United States","1778343502","1778343502","-73.0492","40.1555","10812.78","false","253.41","55.92","-7.48","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_23","flights","2026-05-09T16:18:36.387376+00:00","a98445","JBU2536","United States","1778343501","1778343501","-73.5821","40.8217","685.8","false","88.5","240.01","-6.5","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_24","flights","2026-05-09T16:18:36.387376+00:00","ad9712","JBU1002","United States","1778343503","1778343503","-73.5382","40.4661","1386.84","false","153.03","27.86","-8.13","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_25","flights","2026-05-09T16:18:36.387376+00:00","a2a70f","LXJ270","United States","1778343502","1778343502","-73.7561","40.4284","1043.94","false","122.62","223.81","5.2","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_26","flights","2026-05-09T16:18:36.387376+00:00","71c362","AAR221","Republic of Korea","1778343502","1778343502","-73.5598","40.8297","3383.28","false","195.22","342.04","6.5","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_27","flights","2026-05-09T16:18:36.387376+00:00","aca79d","EDV5458","United States","1778343501","1778343501","-73.3797","40.6928","1226.82","false","135.09","27.93","-0.33","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_28","flights","2026-05-09T16:18:36.387376+00:00","ac4668","N890MA","United States","1778343500","1778343501","-73.4141","40.723","91.44","false","38.19","175.36","5.53","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_29","flights","2026-05-09T16:18:36.387376+00:00","adea26","AAL1080","United States","1778343502","1778343502","-73.8761","40.9206","4084.32","false","148.67","303.86","15.61","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_30","flights","2026-05-09T16:18:36.387376+00:00","a28d12","N2634M","United States","1778343496","1778343501","-73.4361","40.748","335.28","false","46.81","0","0.65","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_31","flights","2026-05-09T16:18:36.387376+00:00","ac4587","KAP519","United States","1778343502","1778343502","-73.7229","40.5662","1554.48","false","78.98","65.77","0.33","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_32","flights","2026-05-09T16:18:36.387376+00:00","a388af","DAL1404","United States","1778343494","1778343496","-73.8603","40.7695","","true","0.06","295.31","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_33","flights","2026-05-09T16:18:36.387376+00:00","a78cfc","JBU142","United States","1778343502","1778343502","-73.662","40.7637","617.22","false","88.4","211.19","0","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_34","flights","2026-05-09T16:18:36.387376+00:00","a282e5","MXY1730","United States","1778343502","1778343502","-73.3705","40.6068","5189.22","false","200.06","15.36","0","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_35","flights","2026-05-09T16:18:36.387376+00:00","4b1882","SWR16F","Switzerland","1778343498","1778343498","-73.7629","40.635","","true","50.42","210.94","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_36","flights","2026-05-09T16:18:36.387376+00:00","a2f9f5","N291HW","United States","1778343502","1778343502","-73.2403","40.9933","670.56","false","21.12","235.92","-1.95","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_37","flights","2026-05-09T16:18:36.387376+00:00","a030a8","RPA4501","United States","1778343491","1778343491","-73.871","40.7762","","true","0","300.94","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_38","flights","2026-05-09T16:18:36.387376+00:00","ace7bf","EDV5531","United States","1778343502","1778343502","-73.716","40.8617","2407.92","false","159.68","27.23","11.7","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_39","flights","2026-05-09T16:18:36.387376+00:00","acd53d","N926JA","United States","1778343503","1778343503","-73.3609","40.8693","335.28","false","46.79","194.65","-0.65","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_40","flights","2026-05-09T16:18:36.387376+00:00","a770a2","JBU872","United States","1778343502","1778343502","-73.9374","40.8555","1226.82","false","130.89","37.82","-0.33","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_41","flights","2026-05-09T16:18:36.387376+00:00","a72f91","JIA5336","United States","1778343503","1778343503","-73.8249","40.8425","10050.78","false","246.24","25.23","0","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_42","flights","2026-05-09T16:18:36.387376+00:00","a1b812","N21KH","United States","1778343502","1778343502","-73.6997","40.6737","13106.4","false","244.73","51.06","0","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_43","flights","2026-05-09T16:18:36.387376+00:00","a69fac","N526ER","United States","1778343502","1778343502","-73.4147","40.7451","91.44","false","35.5","179.17","-2.6","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_44","flights","2026-05-09T16:18:36.387376+00:00","ad3e85","N9520Z","United States","1778343502","1778343502","-73.3988","40.9112","617.22","false","36.83","257.91","0","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_45","flights","2026-05-09T16:18:36.387376+00:00","a04695","DAL2564","United States","1778343500","1778343500","-73.8724","40.7782","","true","11.32","303.75","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_46","flights","2026-05-09T16:18:36.387376+00:00","a1404b","N18WD","United States","1778343502","1778343503","-73.8666","40.504","1836.42","false","70.96","209.54","0","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_47","flights","2026-05-09T16:18:36.387376+00:00","a3e329","N35HF","United States","1778343501","1778343502","-73.6326","40.5729","152.4","false","69.97","270.42","0","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_48","flights","2026-05-09T16:18:36.387376+00:00","a44548","DAL398","United States","1778343502","1778343502","-73.8801","40.7722","","true","7.72","33.75","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_49","flights","2026-05-09T16:18:36.387376+00:00","a06343","N124HF","United States","1778343502","1778343502","-73.0498","40.6767","701.04","false","34.82","145.84","5.85","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_50","flights","2026-05-09T16:18:36.387376+00:00","a57945","N4518B","United States","1778343502","1778343502","-73.3621","40.6133","350.52","false","63.3","97.47","-1.63","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_51","flights","2026-05-09T16:18:36.387376+00:00","a4ee2e","AAL1106","United States","1778343502","1778343502","-73.7384","40.1853","3025.14","false","165.59","29.19","-6.18","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_52","flights","2026-05-09T16:18:36.387376+00:00","a335fa","DAL2099","United States","1778343448","1778343454","-73.863","40.7719","","true","0.06","157.5","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_53","flights","2026-05-09T16:18:36.387376+00:00","a086b4","DAL454","United States","1778343380","1778343380","-73.7527","40.6481","53.34","false","66.62","210.13","-3.58","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_54","flights","2026-05-09T16:18:36.387376+00:00","a54312","RPA4358","United States","1778343407","1778343408","-73.8703","40.7757","","true","0.9","30.94","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_55","flights","2026-05-09T16:18:36.387376+00:00","a1b092","RPA5761","United States","1778343501","1778343501","-73.8804","40.7737","22.86","false","77.22","212.21","3.25","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_56","flights","2026-05-09T16:18:36.387376+00:00","abc2e5","RPA4347","United States","1778343474","1778343474","-73.8721","40.7743","","true","4.37","106.88","","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_57","flights","2026-05-09T16:18:36.387376+00:00","71010f","SVA022","Saudi Arabia","1778343502","1778343502","-73.8204","40.5763","624.84","false","107.08","209.03","0.65","false","0"
"278ce495-cfe0-4715-a898-e34e9e440181_58","flights","2026-05-09T16:18:36.387376+00:00","a73dc7","LXJ566","United States","1778343502","1778343502","-73.8565","40.3763","11978.64","false","195.33","258.45","9.75","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_0","flights","2026-05-09T16:18:20.454358+00:00","acdfcc","KAP68","United States","1778343491","1778343491","-73.702","40.7363","685.8","false","83.1","208.47","-4.23","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_1","flights","2026-05-09T16:18:20.454358+00:00","a005c8","TCN100","United States","1778343490","1778343491","-73.8125","40.9722","1859.28","false","125.01","174.81","-0.33","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_2","flights","2026-05-09T16:18:20.454358+00:00","a34119","DAL855","United States","1778343491","1778343491","-73.4794","40.8342","8442.96","false","258.08","50.66","-12.68","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_3","flights","2026-05-09T16:18:20.454358+00:00","a52aed","DAL273","United States","1778343491","1778343491","-73.4746","40.838","1097.28","false","112.58","304.2","-6.83","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_4","flights","2026-05-09T16:18:20.454358+00:00","a03bcd","RPA4540","United States","1778343434","1778343434","-73.871","40.7748","","true","0.9","33.75","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_5","flights","2026-05-09T16:18:20.454358+00:00","a20120","N2280Q","United States","1778343491","1778343491","-73.4221","40.7698","304.8","false","48.18","83.25","-3.25","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_6","flights","2026-05-09T16:18:20.454358+00:00","780a3b","CPA830","China","1778343205","1778343208","-73.7496","40.652","76.2","false","73.85","211.03","-4.23","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_7","flights","2026-05-09T16:18:20.454358+00:00","ac159a","RPA5599","United States","1778343470","1778343470","-73.8733","40.7787","","true","8.75","300.94","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_8","flights","2026-05-09T16:18:20.454358+00:00","a213d6","MXY917","United States","1778343491","1778343491","-73.1371","40.7431","1203.96","false","116.84","136.96","5.85","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_9","flights","2026-05-09T16:18:20.454358+00:00","ac36cc","SWA1254","United States","1778343491","1778343491","-73.0939","40.2418","9799.32","false","262.21","40.94","-8.78","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_10","flights","2026-05-09T16:18:20.454358+00:00","a2bbc6","UAL1624","United States","1778343492","1778343492","-73.7344","40.0125","5532.12","false","207.64","104.93","9.43","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_11","flights","2026-05-09T16:18:20.454358+00:00","44ccd0","BEL1CP","Belgium","1778343491","1778343491","-73.0379","40.7024","2545.08","false","126.25","238.84","-5.53","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_12","flights","2026-05-09T16:18:20.454358+00:00","ada936","N98EG","United States","1778343491","1778343491","-73.9537","40.8535","480.06","false","55.41","201.8","-1.3","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_13","flights","2026-05-09T16:18:20.454358+00:00","a0835d","RPA4346","United States","1778343434","1778343434","-73.8701","40.7843","","true","2.06","5.62","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_14","flights","2026-05-09T16:18:20.454358+00:00","aceb76","EDV5116","United States","1778343491","1778343491","-73.843","40.8189","266.7","false","70.2","213.34","-3.9","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_15","flights","2026-05-09T16:18:20.454358+00:00","a0bcb7","CNS46","United States","1778343490","1778343491","-73.7745","40.7909","8229.6","false","148.69","359.21","0","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_16","flights","2026-05-09T16:18:20.454358+00:00","a50341","N422CB","United States","1778343491","1778343491","-73.0178","40.6597","876.3","false","33.17","246.22","-0.33","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_17","flights","2026-05-09T16:18:20.454358+00:00","a13391","DAL93","United States","1778343491","1778343491","-73.1628","40.6584","1836.42","false","131.11","274.73","-6.83","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_18","flights","2026-05-09T16:18:20.454358+00:00","a3b02e","DAL2785","United States","1778343491","1778343491","-73.2414","40.0035","11582.4","false","198.27","225.74","0","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_19","flights","2026-05-09T16:18:20.454358+00:00","ae08c0","TITUS01","United States","1778343491","1778343491","-73.3752","40.0474","8519.16","false","116.5","218.19","0.65","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_20","flights","2026-05-09T16:18:20.454358+00:00","394a02","AFR004","France","1778343491","1778343491","-73.3738","40.726","1531.62","false","134.36","293.23","0.33","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_21","flights","2026-05-09T16:18:20.454358+00:00","a3b04f","N337FB","United States","1778343477","1778343480","-73.3296","40.7083","335.28","false","55.69","313.13","0.33","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_22","flights","2026-05-09T16:18:20.454358+00:00","a515ad","AAL605","United States","1778343452","1778343482","-73.8716","40.7762","","true","0","165.94","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_23","flights","2026-05-09T16:18:20.454358+00:00","a3e9f3","EJA351","United States","1778343491","1778343491","-73.0752","40.1404","10896.6","false","252.83","49.37","-7.8","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_24","flights","2026-05-09T16:18:20.454358+00:00","a98445","JBU2536","United States","1778343491","1778343491","-73.5725","40.8256","762","false","87.02","245.56","-8.78","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_25","flights","2026-05-09T16:18:20.454358+00:00","ad9712","JBU1002","United States","1778343491","1778343491","-73.5479","40.4522","1470.66","false","153.03","27.86","-7.15","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_26","flights","2026-05-09T16:18:20.454358+00:00","a2a70f","LXJ270","United States","1778343491","1778343491","-73.7452","40.4371","990.6","false","122.26","223.64","5.2","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_27","flights","2026-05-09T16:18:20.454358+00:00","71c362","AAR221","Republic of Korea","1778343491","1778343491","-73.5518","40.8112","3337.56","false","190.5","341.91","3.25","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_28","flights","2026-05-09T16:18:20.454358+00:00","aca79d","EDV5458","United States","1778343490","1778343491","-73.3877","40.6813","1234.44","false","135.57","28.32","-0.98","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_29","flights","2026-05-09T16:18:20.454358+00:00","ac4668","N890MA","United States","1778343489","1778343489","-73.4143","40.7269","45.72","false","38.59","179.24","2.6","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_30","flights","2026-05-09T16:18:20.454358+00:00","adea26","AAL1080","United States","1778343491","1778343491","-73.8598","40.9123","3893.82","false","148.69","304.57","18.86","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_31","flights","2026-05-09T16:18:20.454358+00:00","a28d12","N2634M","United States","1778343490","1778343490","-73.4362","40.7452","327.66","false","49.41","1.79","0.65","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_32","flights","2026-05-09T16:18:20.454358+00:00","ac4587","KAP519","United States","1778343491","1778343491","-73.7322","40.5643","1524","false","70.8","84.58","5.85","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_33","flights","2026-05-09T16:18:20.454358+00:00","a388af","DAL1404","United States","1778343465","1778343474","-73.8603","40.7696","","true","0.06","295.31","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_34","flights","2026-05-09T16:18:20.454358+00:00","a78cfc","JBU142","United States","1778343491","1778343491","-73.6562","40.7711","617.22","false","87.88","210.62","0","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_35","flights","2026-05-09T16:18:20.454358+00:00","a282e5","MXY1730","United States","1778343491","1778343491","-73.3774","40.5876","5189.22","false","198.93","15.29","0","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_36","flights","2026-05-09T16:18:20.454358+00:00","4b1882","SWR16F","Switzerland","1778343469","1778343472","-73.7513","40.6499","53.34","false","71.29","210.82","-3.58","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_37","flights","2026-05-09T16:18:20.454358+00:00","a2f9f5","N291HW","United States","1778343491","1778343491","-73.2378","40.9946","716.28","false","22.15","239.26","-3.25","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_38","flights","2026-05-09T16:18:20.454358+00:00","a030a8","RPA4501","United States","1778343491","1778343491","-73.871","40.7762","","true","0","300.94","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_39","flights","2026-05-09T16:18:20.454358+00:00","ace7bf","EDV5531","United States","1778343491","1778343491","-73.7253","40.8479","2278.38","false","156.01","27.49","14.96","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_40","flights","2026-05-09T16:18:20.454358+00:00","acd53d","N926JA","United States","1778343491","1778343491","-73.3592","40.8742","335.28","false","47.16","193.88","0.65","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_41","flights","2026-05-09T16:18:20.454358+00:00","a770a2","JBU872","United States","1778343491","1778343491","-73.948","40.8451","1226.82","false","136.35","37.95","0","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_42","flights","2026-05-09T16:18:20.454358+00:00","a72f91","JIA5336","United States","1778343492","1778343492","-73.8398","40.8209","10058.4","false","248.55","30.33","-0.33","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_43","flights","2026-05-09T16:18:20.454358+00:00","a1b812","N21KH","United States","1778343491","1778343491","-73.7244","40.6585","13106.4","false","244.73","51.06","0","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_44","flights","2026-05-09T16:18:20.454358+00:00","a69fac","N526ER","United States","1778343490","1778343491","-73.4149","40.7488","114.3","false","34.5","177.44","-2.6","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_45","flights","2026-05-09T16:18:20.454358+00:00","ad3e85","N9520Z","United States","1778343491","1778343491","-73.394","40.9118","617.22","false","37.64","259.77","0","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_46","flights","2026-05-09T16:18:20.454358+00:00","a04695","DAL2564","United States","1778343488","1778343488","-73.871","40.7776","","true","10.8","300.94","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_47","flights","2026-05-09T16:18:20.454358+00:00","a1404b","N18WD","United States","1778343491","1778343492","-73.862","40.5104","1836.42","false","70.26","209.38","0","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_48","flights","2026-05-09T16:18:20.454358+00:00","a3e329","N35HF","United States","1778343489","1778343489","-73.6224","40.5731","152.4","false","69","267.44","0","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_49","flights","2026-05-09T16:18:20.454358+00:00","a44548","DAL398","United States","1778343487","1778343487","-73.8808","40.7714","","true","6.69","30.94","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_50","flights","2026-05-09T16:18:20.454358+00:00","a06343","N124HF","United States","1778343491","1778343491","-73.0471","40.6771","670.56","false","53.86","335.15","-0.98","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_51","flights","2026-05-09T16:18:20.454358+00:00","a57945","N4518B","United States","1778343491","1778343491","-73.3694","40.6151","365.76","false","52.58","120.58","-0.65","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_52","flights","2026-05-09T16:18:20.454358+00:00","a4ee2e","AAL1106","United States","1778343491","1778343491","-73.7487","40.1711","3108.96","false","166.04","29.11","-8.13","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_53","flights","2026-05-09T16:18:20.454358+00:00","a335fa","DAL2099","United States","1778343448","1778343454","-73.863","40.7719","","true","0.06","157.5","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_54","flights","2026-05-09T16:18:20.454358+00:00","a086b4","DAL454","United States","1778343380","1778343380","-73.7527","40.6481","53.34","false","66.62","210.13","-3.58","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_55","flights","2026-05-09T16:18:20.454358+00:00","a54312","RPA4358","United States","1778343407","1778343408","-73.8703","40.7757","","true","0.9","30.94","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_56","flights","2026-05-09T16:18:20.454358+00:00","abc2e5","RPA4347","United States","1778343474","1778343474","-73.8721","40.7743","","true","4.37","106.88","","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_57","flights","2026-05-09T16:18:20.454358+00:00","71010f","SVA022","Saudi Arabia","1778343491","1778343491","-73.8137","40.5856","624.84","false","105.99","209.68","0.33","false","0"
"d66f31eb-8f0c-421d-8b44-58c690b65b8f_58","flights","2026-05-09T16:18:20.454358+00:00","a73dc7","LXJ566","United States","1778343491","1778343491","-73.8316","40.3802","11894.82","false","196.04","258.19","7.48","false","0"
"9bad878c-d2b7-4992-b875-8e8676525882_0","flights","2026-05-09T16:18:04.500568+00:00","acdfcc","KAP68","United States","1778343480","1778343480","-73.6971","40.7436","739.14","false","82.15","205.6","-4.23","false","0"
"9bad878c-d2b7-4992-b875-8e8676525882_1","flights","2026-05-09T16:18:04.500568+00:00","a005c8","TCN100","United States","1778343480","1778343480","-73.814","40.9841","1859.28","false","124.96","175.04","0.98","false","0"
"9bad878c-d2b7-4992-b875-8e8676525882_2","flights","2026-05-09T16:18:04.500568+00:00","a34119","DAL855","United States","1778343480","1778343480","-73.5058","40.8178","8610.6","false","258.48","50.73","-18.21","false","0"
"9bad878c-d2b7-4992-b875-8e8676525882_3","flights","2026-05-09T16:18:04.500568+00:00","a52aed","DAL273","United States","1778343480","1778343480","-73.462","40.8316","1165.86","false","112.45","304.56","-6.5","false","0"
"9bad878c-d2b7-4992-b875-8e8676525882_4","flights","2026-05-09T16:18:04.500568+00:00","a03bcd","RPA4540","United States","1778343434","1778343434","-73.871","40.7748","","true","0.9","33.75","","false","0"
"9bad878c-d2b7-4992-b875-8e8676525882_5","flights","2026-05-09T16:18:04.500568+00:00","a20120","N2280Q","United States","1778343478","1778343478","-73.429","40.7688","335.28","false","41.32","71.11","8.13","false","0"
"9bad878c-d2b7-4992-b875-8e8676525882_6","flights","2026-05-09T16:18:04.500568+00:00","780a3b","CPA830","China","1778343205","1778343208","-73.7496","40.652","76.2","false","73.85","211.03","-4.23","false","0"
"9bad878c-d2b7-4992-b875-8e8676525882_7","flights","2026-05-09T16:18:04.500568+00:00","ac159a","RPA5599","United States","1778343470","1778343470","-73.8733","40.7787","","true","8.75","300.94","","false","0"
